step,time_s,x_robot,y_robot,angulo_grados,sensor_crudo,kalman,action
3147,100.704,0.8256,-0.7882,-73.83,0.731,0.7618,COMPLETADO
3148,100.736,0.8256,-0.7882,-73.83,0.728,0.7588,COMPLETADO
3149,100.768,0.8256,-0.7882,-73.83,0.7531,0.7568,COMPLETADO
3150,100.8,0.8256,-0.7882,-73.83,0.7528,0.7554,COMPLETADO
3151,100.832,0.8256,-0.7882,-73.83,0.757,0.7546,COMPLETADO
3152,100.864,0.8256,-0.7882,-73.83,0.7848,0.7555,COMPLETADO
3153,100.896,0.8256,-0.7882,-73.83,0.7461,0.7556,COMPLETADO
3154,100.928,0.8256,-0.7882,-73.83,0.7754,0.7565,COMPLETADO
3155,100.96,0.8256,-0.7882,-73.83,0.7128,0.7552,COMPLETADO
3156,100.992,0.8256,-0.7882,-73.83,0.772,0.7551,COMPLETADO
3157,101.024,0.8256,-0.7882,-73.83,0.765,0.7555,COMPLETADO
3158,101.056,0.8256,-0.7882,-73.83,0.7258,0.7544,COMPLETADO
3159,101.088,0.8256,-0.7882,-73.83,0.7689,0.7544,COMPLETADO
3160,101.12,0.8256,-0.7882,-73.83,0.7357,0.7536,COMPLETADO
3161,101.152,0.8256,-0.7882,-73.83,0.742,0.7526,COMPLETADO
3162,101.184,0.8256,-0.7882,-73.83,0.7646,0.7525,COMPLETADO
3163,101.216,0.8256,-0.7882,-73.83,0.7622,0.7529,COMPLETADO
3164,101.248,0.8256,-0.7882,-73.83,0.7586,0.7534,COMPLETADO
3165,101.28,0.8256,-0.7882,-73.83,0.7658,0.7542,COMPLETADO
3166,101.312,0.8256,-0.7882,-73.83,0.811,0.7572,COMPLETADO
3167,101.344,0.8256,-0.7882,-73.83,0.7586,0.759,COMPLETADO
3168,101.376,0.8256,-0.7882,-73.83,0.7845,0.7613,COMPLETADO
3169,101.408,0.8256,-0.7882,-73.83,0.7264,0.7611,COMPLETADO
3170,101.44,0.8256,-0.7882,-73.83,0.7882,0.7621,COMPLETADO
3171,101.472,0.8256,-0.7882,-73.83,0.7329,0.7615,COMPLETADO
3172,101.504,0.8256,-0.7882,-73.83,0.7478,0.7605,COMPLETADO
3173,101.536,0.8256,-0.7882,-73.83,0.715,0.7579,COMPLETADO
3174,101.568,0.8256,-0.7882,-73.83,0.7547,0.7562,COMPLETADO
3175,101.6,0.8256,-0.7882,-73.83,0.7313,0.7541,COMPLETADO
3176,101.632,0.8256,-0.7882,-73.83,0.7685,0.7535,COMPLETADO
3177,101.664,0.8256,-0.7882,-73.83,0.7535,0.7531,COMPLETADO
3178,101.696,0.8256,-0.7882,-73.83,0.7739,0.7538,COMPLETADO
3179,101.728,0.8256,-0.7882,-73.83,0.7745,0.7551,COMPLETADO
3180,101.76,0.8256,-0.7882,-73.83,0.7332,0.755,COMPLETADO
3181,101.792,0.8256,-0.7882,-73.83,0.7715,0.7556,COMPLETADO
3182,101.824,0.8256,-0.7882,-73.83,0.7478,0.7556,COMPLETADO
3183,101.856,0.8256,-0.7882,-73.83,0.7595,0.7558,COMPLETADO
3184,101.888,0.8256,-0.7882,-73.83,0.777,0.7568,COMPLETADO
3185,101.92,0.8256,-0.7882,-73.83,0.7647,0.7578,COMPLETADO
3186,101.952,0.8256,-0.7882,-73.83,0.776,0.7592,COMPLETADO
3187,101.984,0.8256,-0.7882,-73.83,0.6965,0.7573,COMPLETADO
3188,102.016,0.8256,-0.7882,-73.83,0.7506,0.7558,COMPLETADO
3189,102.048,0.8256,-0.7882,-73.83,0.7044,0.7527,COMPLETADO
3190,102.08,0.8256,-0.7882,-73.83,0.7124,0.7491,COMPLETADO
3191,102.112,0.8256,-0.7882,-73.83,0.7309,0.7461,COMPLETADO
3192,102.144,0.8256,-0.7882,-73.83,0.7577,0.7448,COMPLETADO
3193,102.176,0.8256,-0.7882,-73.83,0.753,0.7444,COMPLETADO
3194,102.208,0.8256,-0.7882,-73.83,0.7254,0.7434,COMPLETADO
3195,102.24,0.8256,-0.7882,-73.83,0.7711,0.7439,COMPLETADO
3196,102.272,0.8256,-0.7882,-73.83,0.7899,0.7463,COMPLETADO
3197,102.304,0.8256,-0.7882,-73.83,0.7498,0.7479,COMPLETADO
3198,102.336,0.8256,-0.7882,-73.83,0.78,0.7502,COMPLETADO
3199,102.368,0.8256,-0.7882,-73.83,0.7743,0.7527,COMPLETADO
3200,102.4,0.8256,-0.7882,-73.83,0.7682,0.7548,COMPLETADO
3201,102.432,0.8256,-0.7882,-73.83,0.7483,0.7558,COMPLETADO
3202,102.464,0.8256,-0.7882,-73.83,0.7696,0.757,COMPLETADO
3203,102.496,0.8256,-0.7882,-73.83,0.7581,0.7578,COMPLETADO
3204,102.528,0.8256,-0.7882,-73.83,0.7837,0.7594,COMPLETADO
3205,102.56,0.8256,-0.7882,-73.83,0.7368,0.7593,COMPLETADO
3206,102.592,0.8256,-0.7882,-73.83,0.7694,0.7597,COMPLETADO
3207,102.624,0.8256,-0.7882,-73.83,0.7529,0.7597,COMPLETADO
3208,102.656,0.8256,-0.7882,-73.83,0.7398,0.7588,COMPLETADO
3209,102.688,0.8256,-0.7882,-73.83,0.7803,0.7592,COMPLETADO
3210,102.72,0.8256,-0.7882,-73.83,0.7415,0.7587,COMPLETADO
3211,102.752,0.8256,-0.7882,-73.83,0.7422,0.7576,COMPLETADO
3212,102.784,0.8256,-0.7882,-73.83,0.7382,0.7561,COMPLETADO
3213,102.816,0.8256,-0.7882,-73.83,0.7436,0.7547,COMPLETADO
3214,102.848,0.8256,-0.7882,-73.83,0.7374,0.7531,COMPLETADO
3215,102.88,0.8256,-0.7882,-73.83,0.8136,0.7548,COMPLETADO
3216,102.912,0.8256,-0.7882,-73.83,0.7588,0.756,COMPLETADO
3217,102.944,0.8256,-0.7882,-73.83,0.7585,0.7568,COMPLETADO
3218,102.976,0.8256,-0.7882,-73.83,0.7857,0.7585,COMPLETADO
3219,103.008,0.8256,-0.7882,-73.83,0.7609,0.7597,COMPLETADO
3220,103.04,0.8256,-0.7882,-73.83,0.7675,0.7607,COMPLETADO
3221,103.072,0.8256,-0.7882,-73.83,0.7679,0.7617,COMPLETADO
3222,103.104,0.8256,-0.7882,-73.83,0.7488,0.7616,COMPLETADO
3223,103.136,0.8256,-0.7882,-73.83,0.7814,0.7625,COMPLETADO
3224,103.168,0.8256,-0.7882,-73.83,0.8013,0.7647,COMPLETADO
3225,103.2,0.8256,-0.7882,-73.83,0.7281,0.7644,COMPLETADO
3226,103.232,0.8256,-0.7882,-73.83,0.7715,0.7646,COMPLETADO
3227,103.264,0.8256,-0.7882,-73.83,0.7927,0.7659,COMPLETADO
3228,103.296,0.8256,-0.7882,-73.83,0.7888,0.7677,COMPLETADO
3229,103.328,0.8256,-0.7882,-73.83,0.7655,0.7687,COMPLETADO
3230,103.36,0.8256,-0.7882,-73.83,0.7322,0.7677,COMPLETADO
3231,103.392,0.8256,-0.7882,-73.83,0.7963,0.7683,COMPLETADO
3232,103.424,0.8256,-0.7882,-73.83,0.7758,0.769,COMPLETADO
3233,103.456,0.8256,-0.7882,-73.83,0.7919,0.7704,COMPLETADO
3234,103.488,0.8256,-0.7882,-73.83,0.7718,0.7714,COMPLETADO
3235,103.52,0.8256,-0.7882,-73.83,0.7344,0.7703,COMPLETADO
3236,103.552,0.8256,-0.7882,-73.83,0.7332,0.768,COMPLETADO
3237,103.584,0.8256,-0.7882,-73.83,0.7843,0.7674,COMPLETADO
3238,103.616,0.8256,-0.7882,-73.83,0.792,0.7681,COMPLETADO
3239,103.648,0.8256,-0.7882,-73.83,0.7531,0.7678,COMPLETADO
3240,103.68,0.8256,-0.7882,-73.83,0.8189,0.7699,COMPLETADO
3241,103.712,0.8256,-0.7882,-73.83,0.7681,0.7711,COMPLETADO
3242,103.744,0.8256,-0.7882,-73.83,0.7466,0.7707,COMPLETADO
3243,103.776,0.8256,-0.7882,-73.83,0.7644,0.7702,COMPLETADO
3244,103.808,0.8256,-0.7882,-73.83,0.7703,0.7699,COMPLETADO
3245,103.84,0.8256,-0.7882,-73.83,0.7704,0.7698,COMPLETADO
3246,103.872,0.8256,-0.7882,-73.83,0.7492,0.7688,COMPLETADO
3247,103.904,0.8256,-0.7882,-73.83,0.756,0.7676,COMPLETADO
3248,103.936,0.8256,-0.7882,-73.83,0.7231,0.765,COMPLETADO
3249,103.968,0.8256,-0.7882,-73.83,0.7298,0.7619,COMPLETADO
3250,104.0,0.8256,-0.7882,-73.83,0.7659,0.7602,COMPLETADO
3251,104.032,0.8256,-0.7882,-73.83,0.7617,0.7592,COMPLETADO
3252,104.064,0.8256,-0.7882,-73.83,0.7829,0.7597,COMPLETADO
3253,104.096,0.8256,-0.7882,-73.83,0.7857,0.7611,COMPLETADO
3254,104.128,0.8256,-0.7882,-73.83,0.7708,0.7624,COMPLETADO
3255,104.16,0.8256,-0.7882,-73.83,0.7586,0.763,COMPLETADO
3256,104.192,0.8256,-0.7882,-73.83,0.7507,0.7628,COMPLETADO
3257,104.224,0.8256,-0.7882,-73.83,0.7433,0.7619,COMPLETADO
3258,104.256,0.8256,-0.7882,-73.83,0.7286,0.7598,COMPLETADO
3259,104.288,0.8256,-0.7882,-73.83,0.7482,0.7581,COMPLETADO
3260,104.32,0.8256,-0.7882,-73.83,0.7884,0.7584,COMPLETADO
3261,104.352,0.8256,-0.7882,-73.83,0.7678,0.759,COMPLETADO
3262,104.384,0.8256,-0.7882,-73.83,0.7257,0.7579,COMPLETADO
3263,104.416,0.8256,-0.7882,-73.83,0.7749,0.758,COMPLETADO
3264,104.448,0.8256,-0.7882,-73.83,0.7412,0.7573,COMPLETADO
3265,104.48,0.8256,-0.7882,-73.83,0.7445,0.7563,COMPLETADO
3266,104.512,0.8256,-0.7882,-73.83,0.7799,0.7568,COMPLETADO
3267,104.544,0.8256,-0.7882,-73.83,0.8085,0.7593,COMPLETADO
3268,104.576,0.8256,-0.7882,-73.83,0.8165,0.7633,COMPLETADO
3269,104.608,0.8256,-0.7882,-73.83,0.7294,0.7642,COMPLETADO
3270,104.64,0.8256,-0.7882,-73.83,0.7885,0.7659,COMPLETADO
3271,104.672,0.8256,-0.7882,-73.83,0.7253,0.765,COMPLETADO
3272,104.704,0.8256,-0.7882,-73.83,0.8084,0.7665,COMPLETADO
3273,104.736,0.8256,-0.7882,-73.83,0.7809,0.7679,COMPLETADO
3274,104.768,0.8256,-0.7882,-73.83,0.7554,0.7683,COMPLETADO
3275,104.8,0.8256,-0.7882,-73.83,0.758,0.768,COMPLETADO
3276,104.832,0.8256,-0.7882,-73.83,0.7391,0.7666,COMPLETADO
3277,104.864,0.8256,-0.7882,-73.83,0.7671,0.7658,COMPLETADO
3278,104.896,0.8256,-0.7882,-73.83,0.7921,0.7664,COMPLETADO
3279,104.928,0.8256,-0.7882,-73.83,0.7823,0.7675,COMPLETADO
3280,104.96,0.8256,-0.7882,-73.83,0.7386,0.7669,COMPLETADO
3281,104.992,0.8256,-0.7882,-73.83,0.7704,0.7667,COMPLETADO
3282,105.024,0.8256,-0.7882,-73.83,0.8033,0.7682,COMPLETADO
3283,105.056,0.8256,-0.7882,-73.83,0.7989,0.7704,COMPLETADO
3284,105.088,0.8256,-0.7882,-73.83,0.7681,0.7716,COMPLETADO
3285,105.12,0.8256,-0.7882,-73.83,0.7506,0.7714,COMPLETADO
3286,105.152,0.8256,-0.7882,-73.83,0.7817,0.7718,COMPLETADO
3287,105.184,0.8256,-0.7882,-73.83,0.7555,0.7713,COMPLETADO
3288,105.216,0.8256,-0.7882,-73.83,0.7676,0.7708,COMPLETADO
3289,105.248,0.8256,-0.7882,-73.83,0.714,0.768,COMPLETADO
3290,105.28,0.8256,-0.7882,-73.83,0.7085,0.7638,COMPLETADO
3291,105.312,0.8256,-0.7882,-73.83,0.7317,0.7598,COMPLETADO
3292,105.344,0.8256,-0.7882,-73.83,0.7778,0.7582,COMPLETADO
3293,105.376,0.8256,-0.7882,-73.83,0.7622,0.7575,COMPLETADO
3294,105.408,0.8256,-0.7882,-73.83,0.7759,0.7578,COMPLETADO
3295,105.44,0.8256,-0.7882,-73.83,0.766,0.7584,COMPLETADO
3296,105.472,0.8256,-0.7882,-73.83,0.7527,0.7585,COMPLETADO
3297,105.504,0.8256,-0.7882,-73.83,0.797,0.7602,COMPLETADO
3298,105.536,0.8256,-0.7882,-73.83,0.7736,0.7619,COMPLETADO
3299,105.568,0.8256,-0.7882,-73.83,0.7665,0.763,COMPLETADO
3300,105.6,0.8256,-0.7882,-73.83,0.7356,0.7625,COMPLETADO
3301,105.632,0.8256,-0.7882,-73.83,0.7347,0.761,COMPLETADO
3302,105.664,0.8256,-0.7882,-73.83,0.7704,0.7605,COMPLETADO
3303,105.696,0.8256,-0.7882,-73.83,0.7751,0.7609,COMPLETADO
3304,105.728,0.8256,-0.7882,-73.83,0.7565,0.7609,COMPLETADO
3305,105.76,0.8256,-0.7882,-73.83,0.7444,0.7602,COMPLETADO
3306,105.792,0.8256,-0.7882,-73.83,0.7934,0.7612,COMPLETADO
3307,105.824,0.8256,-0.7882,-73.83,0.7478,0.7612,COMPLETADO
3308,105.856,0.8256,-0.7882,-73.83,0.7724,0.7617,COMPLETADO
3309,105.888,0.8256,-0.7882,-73.83,0.7412,0.7611,COMPLETADO
3310,105.92,0.8256,-0.7882,-73.83,0.7929,0.7622,COMPLETADO
3311,105.952,0.8256,-0.7882,-73.83,0.8069,0.7647,COMPLETADO
3312,105.984,0.8256,-0.7882,-73.83,0.7711,0.7666,COMPLETADO
3313,106.016,0.8256,-0.7882,-73.83,0.7492,0.7669,COMPLETADO
3314,106.048,0.8256,-0.7882,-73.83,0.7722,0.7673,COMPLETADO
3315,106.08,0.8256,-0.7882,-73.83,0.7651,0.7675,COMPLETADO
3316,106.112,0.8256,-0.7882,-73.83,0.7375,0.7663,COMPLETADO
3317,106.144,0.8256,-0.7882,-73.83,0.7357,0.7642,COMPLETADO
3318,106.176,0.8256,-0.7882,-73.83,0.7607,0.7628,COMPLETADO
3319,106.208,0.8256,-0.7882,-73.83,0.7921,0.7633,COMPLETADO
3320,106.24,0.8256,-0.7882,-73.83,0.7548,0.7632,COMPLETADO
3321,106.272,0.8256,-0.7882,-73.83,0.7423,0.7622,COMPLETADO
3322,106.304,0.8256,-0.7882,-73.83,0.7793,0.7624,COMPLETADO
3323,106.336,0.8256,-0.7882,-73.83,0.7493,0.7619,COMPLETADO
3324,106.368,0.8256,-0.7882,-73.83,0.7381,0.7606,COMPLETADO
3325,106.4,0.8256,-0.7882,-73.83,0.7692,0.7601,COMPLETADO
3326,106.432,0.8256,-0.7882,-73.83,0.8045,0.7618,COMPLETADO
3327,106.464,0.8256,-0.7882,-73.83,0.7795,0.7636,COMPLETADO
3328,106.496,0.8256,-0.7882,-73.83,0.7686,0.7649,COMPLETADO
3329,106.528,0.8256,-0.7882,-73.83,0.8173,0.768,COMPLETADO
3330,106.56,0.8256,-0.7882,-73.83,0.7555,0.7693,COMPLETADO
3331,106.592,0.8256,-0.7882,-73.83,0.7462,0.769,COMPLETADO
3332,106.624,0.8256,-0.7882,-73.83,0.796,0.7701,COMPLETADO
3333,106.656,0.8256,-0.7882,-73.83,0.7491,0.7698,COMPLETADO
3334,106.688,0.8256,-0.7882,-73.83,0.7818,0.7701,COMPLETADO
3335,106.72,0.8256,-0.7882,-73.83,0.7558,0.7697,COMPLETADO
3336,106.752,0.8256,-0.7882,-73.83,0.8022,0.7709,COMPLETADO
3337,106.784,0.8256,-0.7882,-73.83,0.7665,0.7714,COMPLETADO
3338,106.816,0.8256,-0.7882,-73.83,0.7494,0.7707,COMPLETADO
3339,106.848,0.8256,-0.7882,-73.83,0.7309,0.7686,COMPLETADO
3340,106.88,0.8256,-0.7882,-73.83,0.7944,0.7684,COMPLETADO
3341,106.912,0.8256,-0.7882,-73.83,0.7637,0.7681,COMPLETADO
3342,106.944,0.8256,-0.7882,-73.83,0.7754,0.7683,COMPLETADO
3343,106.976,0.8256,-0.7882,-73.83,0.7172,0.7661,COMPLETADO
3344,107.008,0.8256,-0.7882,-73.83,0.7497,0.7641,COMPLETADO
3345,107.04,0.8256,-0.7882,-73.83,0.712,0.7606,COMPLETADO
3346,107.072,0.8256,-0.7882,-73.83,0.744,0.7578,COMPLETADO
3347,107.104,0.8256,-0.7882,-73.83,0.7411,0.7554,COMPLETADO
3348,107.136,0.8256,-0.7882,-73.83,0.7636,0.7543,COMPLETADO
3349,107.168,0.8256,-0.7882,-73.83,0.7644,0.7541,COMPLETADO
3350,107.2,0.8256,-0.7882,-73.83,0.7985,0.7559,COMPLETADO
3351,107.232,0.8256,-0.7882,-73.83,0.7742,0.7578,COMPLETADO
3352,107.264,0.8256,-0.7882,-73.83,0.7544,0.7588,COMPLETADO
3353,107.296,0.8256,-0.7882,-73.83,0.7956,0.761,COMPLETADO
3354,107.328,0.8256,-0.7882,-73.83,0.7752,0.763,COMPLETADO
3355,107.36,0.8256,-0.7882,-73.83,0.8095,0.7661,COMPLETADO
3356,107.392,0.8256,-0.7882,-73.83,0.7958,0.7694,COMPLETADO
3357,107.424,0.8256,-0.7882,-73.83,0.7903,0.7722,COMPLETADO
3358,107.456,0.8256,-0.7882,-73.83,0.7497,0.7729,COMPLETADO
3359,107.488,0.8256,-0.7882,-73.83,0.7526,0.7724,COMPLETADO
3360,107.52,0.8256,-0.7882,-73.83,0.7724,0.7722,COMPLETADO
3361,107.552,0.8256,-0.7882,-73.83,0.7723,0.772,COMPLETADO
3362,107.584,0.8256,-0.7882,-73.83,0.7693,0.7718,COMPLETADO
3363,107.616,0.8256,-0.7882,-73.83,0.7825,0.7721,COMPLETADO
3364,107.648,0.8256,-0.7882,-73.83,0.7902,0.7731,COMPLETADO
3365,107.68,0.8256,-0.7882,-73.83,0.7738,0.7737,COMPLETADO
3366,107.712,0.8256,-0.7882,-73.83,0.7504,0.7731,COMPLETADO
3367,107.744,0.8256,-0.7882,-73.83,0.7404,0.7713,COMPLETADO
3368,107.776,0.8256,-0.7882,-73.83,0.753,0.7694,COMPLETADO
3369,107.808,0.8256,-0.7882,-73.83,0.7532,0.7675,COMPLETADO
3370,107.84,0.8256,-0.7882,-73.83,0.7298,0.7648,COMPLETADO
3371,107.872,0.8256,-0.7882,-73.83,0.7841,0.764,COMPLETADO
3372,107.904,0.8256,-0.7882,-73.83,0.7161,0.7614,COMPLETADO
3373,107.936,0.8256,-0.7882,-73.83,0.7282,0.7584,COMPLETADO
3374,107.968,0.8256,-0.7882,-73.83,0.7391,0.7558,COMPLETADO
3375,108.0,0.8256,-0.7882,-73.83,0.8516,0.7584,COMPLETADO
3376,108.032,0.8256,-0.7882,-73.83,0.7416,0.7592,COMPLETADO
3377,108.064,0.8256,-0.7882,-73.83,0.7919,0.7612,COMPLETADO
3378,108.096,0.8256,-0.7882,-73.83,0.7598,0.7623,COMPLETADO
3379,108.128,0.8256,-0.7882,-73.83,0.758,0.7627,COMPLETADO
3380,108.16,0.8256,-0.7882,-73.83,0.7564,0.7627,COMPLETADO
3381,108.192,0.8256,-0.7882,-73.83,0.7366,0.7616,COMPLETADO
3382,108.224,0.8256,-0.7882,-73.83,0.737,0.7598,COMPLETADO
3383,108.256,0.8256,-0.7882,-73.83,0.7502,0.7584,COMPLETADO
3384,108.288,0.8256,-0.7882,-73.83,0.7509,0.7571,COMPLETADO
3385,108.32,0.8256,-0.7882,-73.83,0.7369,0.7555,COMPLETADO
3386,108.352,0.8256,-0.7882,-73.83,0.7472,0.7542,COMPLETADO
3387,108.384,0.8256,-0.7882,-73.83,0.7544,0.7534,COMPLETADO
3388,108.416,0.8256,-0.7882,-73.83,0.8095,0.7554,COMPLETADO
3389,108.448,0.8256,-0.7882,-73.83,0.7883,0.7581,COMPLETADO
3390,108.48,0.8256,-0.7882,-73.83,0.7292,0.7584,COMPLETADO
3391,108.512,0.8256,-0.7882,-73.83,0.8149,0.761,COMPLETADO
3392,108.544,0.8256,-0.7882,-73.83,0.7896,0.7639,COMPLETADO
3393,108.576,0.8256,-0.7882,-73.83,0.7462,0.7648,COMPLETADO
3394,108.608,0.8256,-0.7882,-73.83,0.7541,0.7649,COMPLETADO
3395,108.64,0.8256,-0.7882,-73.83,0.7425,0.7639,COMPLETADO
3396,108.672,0.8256,-0.7882,-73.83,0.7665,0.7635,COMPLETADO
3397,108.704,0.8256,-0.7882,-73.83,0.7633,0.7632,COMPLETADO
3398,108.736,0.8256,-0.7882,-73.83,0.7483,0.7624,COMPLETADO
3399,108.768,0.8256,-0.7882,-73.83,0.7212,0.7601,COMPLETADO
3400,108.8,0.8256,-0.7882,-73.83,0.779,0.7596,COMPLETADO
3401,108.832,0.8256,-0.7882,-73.83,0.7749,0.7599,COMPLETADO
3402,108.864,0.8256,-0.7882,-73.83,0.7444,0.7594,COMPLETADO
3403,108.896,0.8256,-0.7882,-73.83,0.7361,0.7581,COMPLETADO
3404,108.928,0.8256,-0.7882,-73.83,0.7732,0.758,COMPLETADO
3405,108.96,0.8256,-0.7882,-73.83,0.7893,0.7593,COMPLETADO
3406,108.992,0.8256,-0.7882,-73.83,0.8117,0.7624,COMPLETADO
3407,109.024,0.8256,-0.7882,-73.83,0.7289,0.7628,COMPLETADO
3408,109.056,0.8256,-0.7882,-73.83,0.7059,0.7605,COMPLETADO
3409,109.088,0.8256,-0.7882,-73.83,0.7547,0.7589,COMPLETADO
3410,109.12,0.8256,-0.7882,-73.83,0.7592,0.7579,COMPLETADO
3411,109.152,0.8256,-0.7882,-73.83,0.7549,0.7572,COMPLETADO
3412,109.184,0.8256,-0.7882,-73.83,0.7706,0.7574,COMPLETADO
3413,109.216,0.8256,-0.7882,-73.83,0.728,0.7562,COMPLETADO
3414,109.248,0.8256,-0.7882,-73.83,0.7749,0.7563,COMPLETADO
3415,109.28,0.8256,-0.7882,-73.83,0.7531,0.7562,COMPLETADO
3416,109.312,0.8256,-0.7882,-73.83,0.7377,0.7554,COMPLETADO
3417,109.344,0.8256,-0.7882,-73.83,0.7453,0.7544,COMPLETADO
3418,109.376,0.8256,-0.7882,-73.83,0.7722,0.7546,COMPLETADO
3419,109.408,0.8256,-0.7882,-73.83,0.7893,0.7563,COMPLETADO
3420,109.44,0.8256,-0.7882,-73.83,0.7576,0.7573,COMPLETADO
3421,109.472,0.8256,-0.7882,-73.83,0.8071,0.7601,COMPLETADO
3422,109.504,0.8256,-0.7882,-73.83,0.7094,0.7596,COMPLETADO
3423,109.536,0.8256,-0.7882,-73.83,0.7753,0.7599,COMPLETADO
3424,109.568,0.8256,-0.7882,-73.83,0.7624,0.7603,COMPLETADO
3425,109.6,0.8256,-0.7882,-73.83,0.8315,0.7636,COMPLETADO
3426,109.632,0.8256,-0.7882,-73.83,0.7859,0.7666,COMPLETADO
3427,109.664,0.8256,-0.7882,-73.83,0.7361,0.767,COMPLETADO
3428,109.696,0.8256,-0.7882,-73.83,0.8017,0.7688,COMPLETADO
3429,109.728,0.8256,-0.7882,-73.83,0.7798,0.7703,COMPLETADO
3430,109.76,0.8256,-0.7882,-73.83,0.7704,0.7712,COMPLETADO
3431,109.792,0.8256,-0.7882,-73.83,0.7795,0.7722,COMPLETADO
3432,109.824,0.8256,-0.7882,-73.83,0.7511,0.7718,COMPLETADO
3433,109.856,0.8256,-0.7882,-73.83,0.7527,0.7707,COMPLETADO
3434,109.888,0.8256,-0.7882,-73.83,0.7209,0.7679,COMPLETADO
3435,109.92,0.8256,-0.7882,-73.83,0.8034,0.7678,COMPLETADO
3436,109.952,0.8256,-0.7882,-73.83,0.7694,0.7678,COMPLETADO
3437,109.984,0.8256,-0.7882,-73.83,0.757,0.7673,COMPLETADO
3438,110.016,0.8256,-0.7882,-73.83,0.7809,0.7676,COMPLETADO
3439,110.048,0.8256,-0.7882,-73.83,0.7335,0.7663,COMPLETADO
3440,110.08,0.8256,-0.7882,-73.83,0.7617,0.7653,COMPLETADO
3441,110.112,0.8256,-0.7882,-73.83,0.8031,0.7664,COMPLETADO
3442,110.144,0.8256,-0.7882,-73.83,0.7339,0.7656,COMPLETADO
3443,110.176,0.8256,-0.7882,-73.83,0.758,0.7648,COMPLETADO
3444,110.208,0.8256,-0.7882,-73.83,0.6961,0.7613,COMPLETADO
3445,110.24,0.8256,-0.7882,-73.83,0.7668,0.7595,COMPLETADO
3446,110.272,0.8256,-0.7882,-73.83,0.774,0.759,COMPLETADO
3447,110.304,0.8256,-0.7882,-73.83,0.7903,0.7601,COMPLETADO
3448,110.336,0.8256,-0.7882,-73.83,0.7559,0.7605,COMPLETADO
3449,110.368,0.8256,-0.7882,-73.83,0.786,0.7619,COMPLETADO
3450,110.4,0.8256,-0.7882,-73.83,0.7919,0.7641,COMPLETADO
3451,110.432,0.8256,-0.7882,-73.83,0.7639,0.7654,COMPLETADO
3452,110.464,0.8256,-0.7882,-73.83,0.791,0.7673,COMPLETADO
3453,110.496,0.8256,-0.7882,-73.83,0.7983,0.7697,COMPLETADO
3454,110.528,0.8256,-0.7882,-73.83,0.7652,0.771,COMPLETADO
3455,110.56,0.8256,-0.7882,-73.83,0.8097,0.7735,COMPLETADO
3456,110.592,0.8256,-0.7882,-73.83,0.8615,0.7788,COMPLETADO
3457,110.624,0.8256,-0.7882,-73.83,0.7116,0.7791,COMPLETADO
3458,110.656,0.8256,-0.7882,-73.83,0.7656,0.7786,COMPLETADO
3459,110.688,0.8256,-0.7882,-73.83,0.8164,0.78,COMPLETADO
3460,110.72,0.8256,-0.7882,-73.83,0.808,0.7821,COMPLETADO
3461,110.752,0.8256,-0.7882,-73.83,0.733,0.7811,COMPLETADO
3462,110.784,0.8256,-0.7882,-73.83,0.775,0.7803,COMPLETADO
3463,110.816,0.8256,-0.7882,-73.83,0.8108,0.7812,COMPLETADO
3464,110.848,0.8256,-0.7882,-73.83,0.8085,0.7829,COMPLETADO
3465,110.88,0.8256,-0.7882,-73.83,0.8052,0.7849,COMPLETADO
3466,110.912,0.8256,-0.7882,-73.83,0.7243,0.7834,COMPLETADO
3467,110.944,0.8256,-0.7882,-73.83,0.779,0.7823,COMPLETADO
3468,110.976,0.8256,-0.7882,-73.83,0.7472,0.7802,COMPLETADO
3469,111.008,0.8256,-0.7882,-73.83,0.7781,0.7788,COMPLETADO
3470,111.04,0.8256,-0.7882,-73.83,0.7765,0.7778,COMPLETADO
3471,111.072,0.8256,-0.7882,-73.83,0.7453,0.7759,COMPLETADO
3472,111.104,0.8256,-0.7882,-73.83,0.7918,0.7754,COMPLETADO
3473,111.136,0.8256,-0.7882,-73.83,0.7453,0.7738,COMPLETADO
3474,111.168,0.8256,-0.7882,-73.83,0.7412,0.7714,COMPLETADO
3475,111.2,0.8256,-0.7882,-73.83,0.7386,0.7685,COMPLETADO
3476,111.232,0.8256,-0.7882,-73.83,0.7323,0.7652,COMPLETADO
3477,111.264,0.8256,-0.7882,-73.83,0.7922,0.7644,COMPLETADO
3478,111.296,0.8256,-0.7882,-73.83,0.7327,0.7626,COMPLETADO
3479,111.328,0.8256,-0.7882,-73.83,0.7513,0.761,COMPLETADO
3480,111.36,0.8256,-0.7882,-73.83,0.7732,0.7605,COMPLETADO
3481,111.392,0.8256,-0.7882,-73.83,0.7495,0.7598,COMPLETADO
3482,111.424,0.8256,-0.7882,-73.83,0.7109,0.7572,COMPLETADO
3483,111.456,0.8256,-0.7882,-73.83,0.7142,0.7538,COMPLETADO
3484,111.488,0.8256,-0.7882,-73.83,0.7448,0.7513,COMPLETADO
3485,111.52,0.8256,-0.7882,-73.83,0.7971,0.7519,COMPLETADO
3486,111.552,0.8256,-0.7882,-73.83,0.7814,0.7535,COMPLETADO
3487,111.584,0.8256,-0.7882,-73.83,0.7655,0.755,COMPLETADO
3488,111.616,0.8256,-0.7882,-73.83,0.7568,0.756,COMPLETADO
